event.time,dataSource.name,message
,KafkaAppLogs," INFO  [2026-04-06 20:21:43,360] [dw-198 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-198 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406202143334141246957751192387318491761785268593133763] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:58:58,776] [dw-96 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-96 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205858333696427188815474626354168372111857899424762] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:58:51,182] [dw-167 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062058P8G4100] [dw-167 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062058P8G4100] [REQ260406205851578945139755248637263297719215525614952826764] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:04,672] [dw-178 - POST /bnpl-tijori/bigfoot/ingest] [dw-178 - POST /bnpl-tijori/bigfoot/ingest] [4d03fc80-811e-49ca-84f5-02dd66c83d43] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:05,130] [dw-237 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/borrower?loanAccState=ACTIVE] [dw-237 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/borrower?loanAccState=ACTIVE] [REQ260406205905228698148599288632636725184178143713143271853] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/loanacc/[REDACTED_ACCOUNT]/borrower, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," com.flipkart.affordability.bnpl.tijori.service.exception.TijoriServiceException: No active loan account present for account - [REDACTED_ACCOUNT]"
,KafkaAppLogs," INFO  [2026-04-06 20:59:01,682] [dw-215 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-215 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205901766177687181635695319649445317617461393527858] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:49:14,563] [dw-198 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062049JQHR100] [dw-198 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062049JQHR100] [REQ260406204914192299543418892762865623144546646518192493859] [#033[36mDeviceAuthInformationResource#033[0;39m]: Fetch DeviceAuthInformation Response - null "
,KafkaAppLogs," INFO  [2026-04-06 20:38:33,236] [dw-141 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-141 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406203833859866235363738279178481327154327747628112527] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:38:54,307] [dw-243 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-243 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406203854681199555364489479852676233636137137364447674] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:05:29,372] [dw-176 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-176 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200529588742956773191658399936649788569149993443168] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:21:56,894] [dw-139 - POST /bnpl-tijori/v1/dbutil/fetchOfferedLineDetails] [dw-139 - POST /bnpl-tijori/v1/dbutil/fetchOfferedLineDetails] [REQ260406202156847584252139383759513699127655412435769837654] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:21:49,999] [dw-198 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-198 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406202149497364658329659517426135372644291353778923555] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:22:06,444] [dw-125 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-125 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406202206331494423314898326788818477749958413766185434] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:11:16,218] [dw-100 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-100 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406201116766658276237692672639416719772589671192789449] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:10,055] [dw-60 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-60 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [39523307-64d0-4b68-a458-7af25d69aec9] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:08,684] [dw-209 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-209 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205908313197546916295122299518963391351937995226933] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:49:30,734] [dw-133 - GET /bnpl-tijori/v2/loanacc/ACD14JP76U4XUTIP5X1XXPZLYOD39U3P/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-133 - GET /bnpl-tijori/v2/loanacc/ACD14JP76U4XUTIP5X1XXPZLYOD39U3P/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406204930662156561199449956341573957924633717975457555] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: ACD14JP76U4XUTIP5X1XXPZLYOD39U3P "
,KafkaAppLogs," #011at org.eclipse.jetty.server.HttpChannel.lambda$handle$1(HttpChannel.java:383)"
,KafkaAppLogs," INFO  [2026-04-06 20:49:32,546] [dw-235 - POST /bnpl-tijori/v1/dbutil/creditLine/create] [dw-235 - POST /bnpl-tijori/v1/dbutil/creditLine/create] [d2379e50-c9a2-4815-aad9-0e26ada50483] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/creditLine/create, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:52:42,999] [dw-200 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-200 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [24492979-f8e7-4335-a070-b4e4d12cb29b] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," #011at org.eclipse.jetty.server.Server.handle(Server.java:500)"
,KafkaAppLogs," INFO  [2026-04-06 21:01:54,508] [dw-78 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-78 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210154646842714172115528826642765176125338699363338] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:38:38,267] [dw-167 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-167 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406203838861528335589849168896754432593646727574782946] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:11,155] [dw-109 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062059KA5TE00] [dw-109 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062059KA5TE00] [REQ260406205911555375335358555152575445686354114913486961581] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:09,865] [dw-78 - GET /bnpl-tijori/v1/borrower/risk-blocked/[REDACTED_ACCOUNT]] [dw-78 - GET /bnpl-tijori/v1/borrower/risk-blocked/[REDACTED_ACCOUNT]] [REQ260406205909232234245172969257498542178987788448444323765] [#033[36mBorrowerResource#033[0;39m]: Response for risk blocked check for borrower [REDACTED_ACCOUNT] : TijoriApiResponse(data=RiskBlockedResponse(borrowerRiskBlocked=false, phoneNumber=null), tijoriApiResponseCode=SUCCESS, errorDescription=null) "
,KafkaAppLogs," INFO  [2026-04-06 20:55:59,171] [dw-129 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062055A9DFD00] [dw-129 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062055A9DFD00] [REQ260406205559539981689639759854696682429651998541942553874] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:55:42,576] [dw-228 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-228 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [36f9d627-15c8-48b0-b511-1f2215d830cb] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:39,579] [dw-142 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-142 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406205939559789775474332398596676128121243829483676788] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:12,985] [dw-133 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-133 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205912798723521781242965634911949848928369149718531] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:59:12,942] [dw-214 - GET /bnpl-tijori/v1/borrower/cohorts/[REDACTED_ACCOUNT]] [dw-214 - GET /bnpl-tijori/v1/borrower/cohorts/[REDACTED_ACCOUNT]] [REQ260406205912833359369615526322386159913198851555414254165] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/borrower/cohorts/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:14,228] [dw-248 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-248 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205914782225246979686347645542395448692642558395672] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:09,615] [dw-109 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-109 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205909858997941529636181599328853329121624563223197] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:31,458] [dw-224 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-224 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205931242825846855935839413757772464764471668811618] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:31,880] [dw-224 - POST /bnpl-tijori/v1/transaction/query] [dw-224 - POST /bnpl-tijori/v1/transaction/query] [REQ260406205931471354743597917981286867253177474758119589892] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:28:39,419] [dw-133 - POST /bnpl-tijori/v1/dbutil/fetchOfferedLineDetails] [dw-133 - POST /bnpl-tijori/v1/dbutil/fetchOfferedLineDetails] [REQ260406202839749854117739737411178439984476484866413879665] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: DMI "
,KafkaAppLogs," INFO  [2026-04-06 20:28:07,105] [dw-239 - POST /bnpl-tijori/bigfoot/ingest] [dw-239 - POST /bnpl-tijori/bigfoot/ingest] [54ce4ae3-d63c-41f3-bd7a-fd12c0460701] [#033[36mBigfootResource#033[0;39m]: Successfully processed bigfoot event ingestion for accountId: [REDACTED_ACCOUNT], EventType: EMI_TRANSACTION "
,KafkaAppLogs," INFO  [2026-04-06 20:28:50,396] [dw-217 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-217 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [1640771f-3f41-4640-968c-fb74f2c0647d] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:02:36,621] [dw-180 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-180 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200236851554995369184219755553911715912966946443458] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:19:58,663] [dw-77 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT26040620198TTCF00] [dw-77 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT26040620198TTCF00] [REQ260406201958359128868653599771219373193721139184188296721] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/deviceAuth/fetch/PZT26040620198TTCF00, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:20:11,170] [dw-227 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-227 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406202011825216626212971781938843562253427675575264999] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:19:46,707] [dw-153 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-153 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201946323396475723763391987286975755656257867197396] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:19:43,479] [dw-141 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-141 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406201943167637248747343636639988794132728163848169678] [#033[36mCreditLineResource#033[0;39m]: Fetching active credit lines for merchantId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:19:49,200] [dw-176 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-176 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406201949954758172124671651324494881267661838439465442] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:20:38,929] [dw-247 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-247 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406202038784429166448125782692331214848997952398127238] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:45:59,115] [dw-227 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-227 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406204559438165653262584548132791413477745454646539496] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:31:52,306] [dw-182 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-182 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406203152373685554188368812452253643777759566533227171] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:04:57,535] [dw-105 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-105 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200457148519511141646233463258362119753211416512875] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:49:03,064] [dw-141 - POST /bnpl-tijori/v1/transaction/capture] [dw-141 - POST /bnpl-tijori/v1/transaction/capture] [REQ260406204903835632378536179237212457683671729831845724596] [#033[36mNexusClientImpl#033[0;39m]: Querying Nexus transaction for txnId: PZT2604062033WFFEE01 "
,KafkaAppLogs," INFO  [2026-04-06 21:05:39,256] [dw-207 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [dw-207 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/fetch-limits?productCode=FLIPKART_ADVANZ&loanAccState=ACTIVE] [REQ260406210539352164516145517756313712618286118485851143167] [#033[36mLoanAccResource#033[0;39m]: Fetch Account Limits API response : LoanAccountLimits(creditLimit=null, totalCreditLimit=null, creditAvailed=null, totalCreditAvailed=null, userAvailableCreditLimit=null, accountState=null) "
,KafkaAppLogs," INFO  [2026-04-06 21:02:42,591] [dw-209 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-209 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [29b8f2d4-fd36-4b2f-a783-b8ed8a0025a9] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:06:02,990] [dw-167 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-167 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200602521264411896979828777986287849351818947172368] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:06:01,655] [dw-226 - POST /bnpl-tijori/bigfoot/ingest] [dw-226 - POST /bnpl-tijori/bigfoot/ingest] [363aa6bd-c596-43ff-bafe-90c39e704ecb] [#033[36mBigfootResource#033[0;39m]: FDP event request for accountId: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:59:10,709] [dw-227 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-227 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406205910698774557688467849757693944731367293725951286] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 21:01:38,300] [dw-215 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-215 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210138275214648153599786523581942576452522982569429] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT], X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 21:05:37,784] [dw-81 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-81 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406210537362787631729433167212689957122348185127221214] [#033[36mCreditLineResource#033[0;39m]: Credit lines fetched successfully. Response: PermanentCreditLines(creditLineResponses=[]) "
,KafkaAppLogs," INFO  [2026-04-06 20:02:19,739] [dw-174 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [dw-174 - GET /bnpl-tijori/v1/dbutil/fetchPermanentLines/[REDACTED_ACCOUNT]] [REQ260406200219924459951252911545165364115169176448335477273] [#033[36mCreditLineServiceImpl#033[0;39m]: Fetching permanent credit lines with id: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:01:58,358] [dw-135 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062001KPU6C00] [dw-135 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062001KPU6C00] [REQ260406200158567191966482519664511276568536653513477322375] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/deviceAuth/fetch/PZT2604062001KPU6C00, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:02:01,225] [dw-223 - POST /bnpl-tijori/v1/borrower/event/update] [dw-223 - POST /bnpl-tijori/v1/borrower/event/update] [b888a101-9ff4-402b-99a5-1dca57632a74] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:02:03,659] [dw-239 - POST /bnpl-tijori/v1/dbutil/creditLine/rtce] [dw-239 - POST /bnpl-tijori/v1/dbutil/creditLine/rtce] [REQ260406200203878287364516148747531838211677881779224277513] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v1/dbutil/creditLine/rtce, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:02:07,692] [dw-251 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062002BI18K00] [dw-251 - POST /bnpl-tijori/v2/deviceAuth/fetch/PZT2604062002BI18K00] [REQ260406200207129354531781178856355446115179331396778692649] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: path=v2/deviceAuth/fetch/PZT2604062002BI18K00, X-User-Id header=[REDACTED_ACCOUNT] "
,KafkaAppLogs," INFO  [2026-04-06 20:02:20,527] [dw-217 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/borrower] [dw-217 - GET /bnpl-tijori/v2/loanacc/[REDACTED_ACCOUNT]/borrower] [REQ260406200220671445132594486415752948331217536352821739965] [#033[36mShardKeyRequestFilter#033[0;39m]: ShardKeyRequestFilter: Setting shard key to: [REDACTED_ACCOUNT] "
